IsCanceled,ArrivalDateWeekNumber,Country,MarketSegment,DepositType,CustomerType,RequiredCarParkingSpaces
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,GBR,Online TA,No Deposit     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,NOR,Online TA,No Deposit     ,Transient,0
1,27,FRA,Online TA,No Deposit     ,Transient,0
1,27,PRT,Online TA,No Deposit     ,Transient,0
1,27,ROU,Online TA,No Deposit     ,Transient,0
1,27,PRT,Online TA,No Deposit     ,Transient,0
1,27,FRA,Online TA,No Deposit     ,Transient,0
1,27,FRA,Online TA,No Deposit     ,Transient,0
1,27,ESP,Online TA,No Deposit     ,Transient,0
1,27,DEU,Online TA,No Deposit     ,Transient,0
1,27,IRL,Online TA,No Deposit     ,Transient,0
1,27,GBR,Online TA,No Deposit     ,Transient,0
1,27,DEU,Online TA,No Deposit     ,Transient,0
1,27,RUS,Online TA,No Deposit     ,Transient,0
1,27,ESP,Online TA,No Deposit     ,Transient,0
1,27,ESP,Online TA,No Deposit     ,Transient,0
1,27,ESP,Online TA,No Deposit     ,Transient,0
1,27,QAT,Online TA,No Deposit     ,Transient,0
1,27,ITA,Online TA,No Deposit     ,Transient,0
1,27,SWE,Online TA,No Deposit     ,Transient,0
1,27,AUS,Online TA,No Deposit     ,Transient,0
1,27,ROU,Online TA,No Deposit     ,Transient,0
1,27,FRA,Online TA,No Deposit     ,Transient,0
1,27,AUS,Online TA,No Deposit     ,Transient,0
1,27,PRT,Online TA,No Deposit     ,Transient,0
1,27,BRA,Online TA,No Deposit     ,Transient,0
1,27,ITA,Online TA,No Deposit     ,Transient,0
1,27,USA,Online TA,No Deposit     ,Transient,0
1,27,FRA,Online TA,No Deposit     ,Transient,0
1,27,SWE,Online TA,No Deposit     ,Transient,0
1,27,ROU,Online TA,No Deposit     ,Transient,0
1,27,USA,Online TA,No Deposit     ,Transient,0
1,27,POL,Direct,No Deposit     ,Transient,0
1,27,DNK,Online TA,No Deposit     ,Transient,0
1,27,GBR,Online TA,No Deposit     ,Transient,0
1,27,PRT,Online TA,No Deposit     ,Transient,0
1,27,PRT,Online TA,No Deposit     ,Transient,0
1,27,GBR,Direct,No Deposit     ,Transient,0
1,27,BRA,Online TA,No Deposit     ,Transient,0
1,27,BRA,Online TA,No Deposit     ,Transient,0
1,27,FRA,Online TA,No Deposit     ,Transient,0
1,27,ESP,Online TA,No Deposit     ,Transient,0
1,27,ITA,Online TA,No Deposit     ,Transient,0
1,27,CHE,Online TA,No Deposit     ,Transient,0
1,27,PRT,Online TA,No Deposit     ,Transient,0
1,27,ITA,Online TA,No Deposit     ,Transient,0
1,27,ESP,Online TA,No Deposit     ,Transient,0
1,27,GBR,Online TA,No Deposit     ,Transient,0
1,27,PRT,Direct,No Deposit     ,Transient,0
1,27,PRT,Online TA,No Deposit     ,Transient,0
1,27,BRA,Online TA,No Deposit     ,Transient,0
1,27,IRL,Online TA,No Deposit     ,Transient,0
1,27,ITA,Online TA,No Deposit     ,Transient,0
1,27,DEU,Direct,No Deposit     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,ESP,Online TA,No Deposit     ,Transient,0
1,27,LUX,Online TA,No Deposit     ,Transient,0
1,27,ITA,Online TA,No Deposit     ,Transient,0
1,27,ESP,Online TA,No Deposit     ,Transient,0
1,27,LUX,Online TA,No Deposit     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,ITA,Online TA,No Deposit     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,FRA,Online TA,No Deposit     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,ESP,Online TA,No Deposit     ,Transient,0
1,27,ESP,Online TA,No Deposit     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,GBR,Online TA,No Deposit     ,Transient,0
1,27,PRT,Online TA,No Deposit     ,Transient,0
1,27,DEU,Online TA,No Deposit     ,Transient,0
1,27,FRA,Online TA,No Deposit     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,GBR,Online TA,No Deposit     ,Transient,0
1,27,FRA,Online TA,No Deposit     ,Transient,0
1,27,ESP,Online TA,No Deposit     ,Transient,0
1,27,DEU,Online TA,No Deposit     ,Transient,0
1,27,ESP,Online TA,No Deposit     ,Transient,0
1,27,CZE,Online TA,No Deposit     ,Transient,0
1,27,PRT,Online TA,No Deposit     ,Transient,0
1,27,TUR,Online TA,No Deposit     ,Transient,0
1,27,ITA,Online TA,No Deposit     ,Transient,0
1,27,GBR,Online TA,No Deposit     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,GBR,Online TA,No Deposit     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,NLD,Online TA,No Deposit     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
0,27,USA,Online TA,No Deposit     ,Transient,0
1,27,CN,Online TA,No Deposit     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,POL,Online TA,No Deposit     ,Transient,0
1,27,AGO,Direct,No Deposit     ,Transient,0
1,27,AGO,Direct,No Deposit     ,Transient,0
1,27,ESP,Online TA,No Deposit     ,Transient,0
1,27,MOZ,Online TA,No Deposit     ,Transient,0
1,27,ESP,Online TA,No Deposit     ,Transient,0
1,27,PRT,Online TA,No Deposit     ,Transient,0
1,27,ITA,Online TA,No Deposit     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,HKG,Online TA,No Deposit     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Direct,No Deposit     ,Transient-Party,0
1,27,ITA,Online TA,No Deposit     ,Transient,0
1,27,RUS,Online TA,No Deposit     ,Transient,0
1,27,BEL,Online TA,No Deposit     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Direct,No Deposit     ,Transient-Party,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,GBR,Online TA,No Deposit     ,Transient-Party,0
1,27,GBR,Online TA,No Deposit     ,Transient-Party,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,FRA,Online TA,No Deposit     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,BEL,Online TA,No Deposit     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
0,27,FRA,Online TA,No Deposit     ,Transient,0
1,27,PRT,Direct,No Deposit     ,Transient-Party,0
1,27,GBR,Online TA,No Deposit     ,Transient-Party,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Direct,No Deposit     ,Transient-Party,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,BEL,Online TA,No Deposit     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Groups,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,SWE,Online TA,No Deposit     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,MAR,Online TA,No Deposit     ,Transient,0
1,27,FRA,Online TA,No Deposit     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,27,SWE,Online TA,No Deposit     ,Transient,0
0,27,POL,Online TA,No Deposit     ,Transient,0
1,27,GBR,Online TA,No Deposit     ,Transient,0
0,27,BEL,Online TA,No Deposit     ,Transient,0
1,27,BRA,Online TA,No Deposit     ,Transient,0
1,27,USA,Online TA,No Deposit     ,Transient,0
1,27,NLD,Direct,No Deposit     ,Transient,0
1,27,ESP,Online TA,No Deposit     ,Transient,0
1,27,FRA,Online TA,No Deposit     ,Transient,0
1,27,ESP,Online TA,No Deposit     ,Transient,0
1,27,ESP,Online TA,No Deposit     ,Transient,0
1,27,FRA,Online TA,No Deposit     ,Transient,0
1,27,GBR,Online TA,No Deposit     ,Transient,0
1,27,HKG,Online TA,No Deposit     ,Transient,0
1,27,ITA,Online TA,No Deposit     ,Transient,0
1,27,GBR,Online TA,No Deposit     ,Transient,0
1,27,DEU,Online TA,No Deposit     ,Transient,0
1,27,CN,Online TA,No Deposit     ,Transient,0
1,27,ITA,Online TA,No Deposit     ,Transient,0
1,27,ESP,Online TA,No Deposit     ,Transient,0
1,27,TUR,Online TA,No Deposit     ,Transient,0
1,27,GGY,Online TA,No Deposit     ,Transient,0
0,27,PRT,Online TA,No Deposit     ,Transient,0
1,27,GGY,Online TA,No Deposit     ,Transient,0
1,27,PRT,Online TA,No Deposit     ,Transient,0
1,27,CZE,Online TA,No Deposit     ,Transient,0
1,27,CHE,Online TA,No Deposit     ,Transient,0
1,27,FIN,Online TA,No Deposit     ,Transient,0
1,27,BEL,Online TA,No Deposit     ,Transient,0
1,27,CHE,Online TA,No Deposit     ,Transient,0
1,27,TUR,Online TA,No Deposit     ,Transient,0
1,27,ESP,Online TA,No Deposit     ,Transient,0
1,27,ITA,Online TA,No Deposit     ,Transient,0
1,27,FRA,Online TA,No Deposit     ,Transient,0
1,27,ESP,Online TA,No Deposit     ,Transient,0
0,27,AUT,Online TA,No Deposit     ,Transient,0
1,27,FRA,Online TA,No Deposit     ,Transient,0
0,27,AUT,Online TA,No Deposit     ,Transient,0
1,27,PRT,Online TA,No Deposit     ,Transient,0
1,27,PRT,Online TA,No Deposit     ,Transient,0
1,27,AGO,Online TA,No Deposit     ,Transient,0
1,27,ITA,Online TA,No Deposit     ,Transient,0
1,28,CHN,Online TA,No Deposit     ,Transient,0
1,28,DEU,Online TA,No Deposit     ,Transient,0
1,28,GBR,Online TA,No Deposit     ,Transient,0
1,28,BEL,Online TA,No Deposit     ,Transient,0
1,28,BEL,Online TA,No Deposit     ,Transient,0
1,28,GBR,Online TA,No Deposit     ,Transient,0
1,28,ESP,Online TA,No Deposit     ,Transient,0
1,28,USA,Online TA,No Deposit     ,Transient,0
1,28,BRA,Online TA,No Deposit     ,Transient,0
1,28,ITA,Online TA,No Deposit     ,Transient,0
1,28,GBR,Online TA,No Deposit     ,Transient,0
1,28,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,28,CN,Online TA,No Deposit     ,Transient,0
1,28,SGP,Online TA,No Deposit     ,Transient,0
1,28,FRA,Online TA,No Deposit     ,Transient,0
1,28,CN,Online TA,No Deposit     ,Transient,0
1,28,BEL,Online TA,No Deposit     ,Transient,0
1,28,CN,Online TA,No Deposit     ,Transient,0
1,28,USA,Online TA,No Deposit     ,Transient,0
1,28,GBR,Online TA,No Deposit     ,Transient,0
1,28,CHN,Online TA,No Deposit     ,Transient,0
1,28,USA,Direct,No Deposit     ,Transient,0
1,28,BEL,Online TA,No Deposit     ,Transient,0
1,28,CHE,Online TA,No Deposit     ,Transient,0
1,28,CHE,Online TA,No Deposit     ,Transient,0
1,28,ESP,Online TA,No Deposit     ,Transient,0
1,28,PRT,Online TA,No Deposit     ,Transient,0
1,28,PRT,Online TA,No Deposit     ,Transient,0
1,28,ITA,Online TA,No Deposit     ,Transient,0
1,28,PRT,Online TA,No Deposit     ,Contract,0
1,28,ESP,Online TA,No Deposit     ,Transient,0
1,28,FRA,Online TA,No Deposit     ,Transient,0
1,28,FRA,Online TA,No Deposit     ,Transient,0
1,28,ESP,Online TA,No Deposit     ,Transient,0
1,28,ESP,Online TA,No Deposit     ,Transient,0
1,28,DEU,Online TA,No Deposit     ,Transient,0
1,28,DEU,Online TA,No Deposit     ,Transient,0
1,28,ESP,Online TA,No Deposit     ,Transient,0
1,28,DEU,Online TA,No Deposit     ,Transient,0
1,28,BEL,Online TA,No Deposit     ,Transient,0
1,28,GBR,Online TA,No Deposit     ,Transient,0
1,28,ARE,Online TA,No Deposit     ,Transient,0
1,28,ESP,Online TA,No Deposit     ,Transient,0
1,28,MDV,Online TA,No Deposit     ,Transient,0
1,28,ISR,Online TA,No Deposit     ,Transient,0
1,28,ESP,Online TA,No Deposit     ,Transient,0
1,28,ISR,Online TA,No Deposit     ,Transient,0
0,28,DEU,Online TA,No Deposit     ,Transient,0
0,28,DEU,Online TA,No Deposit     ,Transient,0
1,28,AGO,Online TA,No Deposit     ,Transient,0
1,28,ITA,Online TA,No Deposit     ,Transient,0
1,28,USA,Online TA,No Deposit     ,Transient,0
1,28,PRT,Online TA,No Deposit     ,Transient,0
1,28,CHE,Online TA,No Deposit     ,Transient,0
1,28,DEU,Online TA,No Deposit     ,Transient,0
0,28,CN,Online TA,No Deposit     ,Transient,0
1,28,CHE,Online TA,No Deposit     ,Transient,0
1,28,FRA,Online TA,No Deposit     ,Transient,0
1,28,BRA,Online TA,No Deposit     ,Transient,0
1,28,UKR,Online TA,No Deposit     ,Transient,0
1,28,BRA,Online TA,No Deposit     ,Transient,0
1,28,BRA,Online TA,No Deposit     ,Transient,0
1,28,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,28,GEO,Online TA,No Deposit     ,Transient,0
1,28,USA,Online TA,No Deposit     ,Transient,0
1,28,SAU,Online TA,No Deposit     ,Transient,0
1,28,GBR,Online TA,No Deposit     ,Transient,0
1,28,DEU,Online TA,No Deposit     ,Transient,0
1,28,FIN,Online TA,No Deposit     ,Transient,0
1,28,CN,Online TA,No Deposit     ,Transient,0
1,28,FIN,Direct,No Deposit     ,Transient,0
1,28,PRT,Offline TA/TO,No Deposit     ,Transient,0
0,28,GBR,Online TA,No Deposit     ,Transient,0
1,28,GBR,Online TA,No Deposit     ,Transient,0
1,28,GBR,Online TA,No Deposit     ,Transient,0
1,28,DEU,Online TA,No Deposit     ,Transient-Party,0
1,28,ITA,Online TA,No Deposit     ,Transient,0
1,28,ESP,Online TA,No Deposit     ,Transient,0
1,28,GBR,Online TA,No Deposit     ,Transient,0
1,28,ESP,Online TA,No Deposit     ,Transient,0
1,28,DEU,Online TA,No Deposit     ,Transient-Party,0
1,28,GBR,Online TA,No Deposit     ,Transient,0
1,28,FRA,Direct,No Deposit     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
0,28,PRT,Direct,No Deposit     ,Transient,0
1,28,ROU,Online TA,No Deposit     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,FRA,Online TA,No Deposit     ,Transient,0
1,28,UKR,Online TA,No Deposit     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,AUS,Direct,No Deposit     ,Transient-Party,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,28,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,28,GBR,Online TA,No Deposit     ,Transient,0
0,28,GBR,Online TA,No Deposit     ,Transient,0
1,28,GBR,Online TA,No Deposit     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Direct,No Deposit     ,Transient,0
1,28,PRT,Corporate,No Deposit     ,Transient-Party,0
1,28,IDN,Online TA,No Deposit     ,Transient,0
1,28,PRT,Corporate,No Deposit     ,Transient-Party,0
1,28,CHE,Online TA,No Deposit     ,Transient,0
1,28,PRT,Direct,No Deposit     ,Transient,0
1,28,PRT,Corporate,No Deposit     ,Transient-Party,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,IDN,Online TA,No Deposit     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
0,28,NOR,Online TA,No Deposit     ,Transient,0
1,28,DNK,Online TA,No Deposit     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
0,28,PRT,Online TA,No Deposit     ,Transient-Party,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
0,28,GBR,Online TA,No Deposit     ,Transient-Party,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,GBR,Online TA,No Deposit     ,Transient-Party,0
1,28,GBR,Online TA,No Deposit     ,Transient,0
0,28,GBR,Online TA,No Deposit     ,Transient-Party,0
1,28,PRT,Groups,Non Refund     ,Transient,0
0,28,PRT,Online TA,No Deposit     ,Transient-Party,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
1,28,PRT,Groups,Non Refund     ,Transient,0
